ECG
0.000762939
-0.000610352
0.000762939
0.002288818
0.005340576
0.008087158
0.010375977
0.011444092
0.01083374
0.010375977
0.012969971
0.013122559
0.012969971
0.012969971
0.010375977
0.017852783
0.027618408
0.057830811
0.056762695
0.053863525
0.055847168
0.009613037
-0.014190674
-0.013885498
-0.004272461
-0.009002686
-0.015258789
-0.014953613
-0.01159668
-0.008850098
-0.006256104
-0.003967285
-0.003967285
-0.003814697
-0.046844482
-0.06652832
0.066070557
0.545196533
1.094512939
0.451507568
-0.21697998
-0.458374023
-0.369262695
-0.194396973
-0.108184814
-0.077514648
-0.058898926
-0.046081543
-0.033569336
-0.023498535
-0.013427734
-0.002746582
0.00793457
0.019073486
0.027618408
0.037231445
0.048522949
0.063171387
0.078735352
0.099487305
0.122833252
0.144500732
0.160827637
0.174102783
0.176544189
0.158081055
0.109558105
0.029449463
-0.055236816
-0.127410889
-0.174102783
-0.202026367
-0.210723877
-0.209350586
-0.197296143
-0.177612305
-0.161895752
-0.146026611
-0.12878418
-0.113983154
-0.097198486
-0.083465576
-0.070343018
-0.059051514
-0.051727295
-0.043029785
-0.040740967
-0.035552979
-0.030822754
-0.028533936
-0.026092529
-0.023803711
-0.021209717
-0.021209717
-0.021362305
-0.018615723
-0.018615723
-0.018615723
-0.013885498
-0.013885498
-0.01159668
-0.009307861
-0.011444092
-0.009002686
-0.003662109
-0.003814697
-0.001525879
0.000915527
0.001068115
0.003662109
0.000610352
0.005950928
0.005645752
0.003204346
0.00579834
0.003509521
0.007629395
0.010528564
0.010681152
0.011901855
0.013122559
0.01083374
0.012817383
0.008239746
0.010681152
0.007171631
0.008087158
0.015563965
0.028839111
0.052947998
0.042419434
0.051422119
0.036468506
-0.005950928
-0.021057129
-0.007629395
-0.008850098
-0.022277832
-0.026092529
-0.018768311
-0.018768311
-0.014038086
-0.011749268
-0.011291504
-0.011444092
-0.024414063
-0.079803467
-0.047149658
0.181274414
0.864868164
0.850372314
0.198669434
-0.297241211
-0.449981689
-0.338897705
-0.183258057
-0.110473633
-0.075378418
-0.052642822
-0.039367676
-0.031738281
-0.02243042
-0.013885498
-0.006256104
0.003662109
0.013275146
0.020446777
0.03036499
0.037231445
0.050964355
0.065460205
0.084991455
0.106811523
0.127563477
0.13885498
0.147399902
0.149841309
0.132751465
0.084075928
0.015716553
-0.057678223
-0.11505127
-0.15838623
-0.177459717
-0.178985596
-0.171661377
-0.159454346
-0.14175415
-0.125274658
-0.110321045
-0.096893311
-0.079956055
-0.070495605
-0.065155029
-0.058898926
-0.049133301
-0.040588379
-0.036773682
-0.033111572
-0.026092529
-0.021362305
-0.021514893
-0.021057129
-0.018615723
-0.016174316
-0.016174316
-0.010528564
-0.011138916
-0.006408691
-0.006713867
-0.006408691
-0.004119873
-0.003662109
-0.001525879
0.000915527
0.005645752
0.00579834
0.005493164
0.00579834
0.005645752
0.008087158
0.010528564
0.020141602
0.033569336
0.064086914
0.056610107
0.061035156
0.05065918
0.004882813
-0.016479492
-0.011138916
-0.003967285
-0.011444092
-0.016021729
-0.016174316
-0.013885498
-0.007171631
-0.006103516
-0.006561279
-0.001068115
0.00579834
-0.018615723
-0.065002441
0.006256104
0.343017578
1.0496521
0.710144043
-0.008087158
-0.410003662
-0.415649414
-0.249481201
-0.12802124
-0.080108643
-0.062408447
-0.045623779
-0.033416748
-0.019073486
-0.011444092
-0.004425049
0.003356934
0.012054443
0.020599365
0.031738281
0.04196167
0.059356689
0.073547363
0.095825195
0.117797852
0.13885498
0.157165527
0.170593262
0.178222656
0.166778564
0.124664307
0.054626465
-0.035705566
-0.1171875
-0.173950195
-0.206756592
-0.218963623
-0.21697998
-0.202178955
-0.187530518
-0.171508789
-0.15411377
-0.137481689
-0.121459961
-0.104370117
-0.08605957
-0.074920654
-0.065460205
-0.055236816
-0.045471191
-0.038452148
-0.030975342
-0.025939941
-0.026245117
-0.023803711
-0.023651123
-0.023956299
-0.023498535
-0.023651123
-0.018768311
-0.018615723
-0.016174316
-0.013885498
-0.012359619
-0.00869751
-0.006408691
-0.004119873
-0.001525879
0.003509521
0.000762939
0.001068115
0.004577637
0.005493164
0.005645752
0.003356934
0.005493164
0.007781982
0.00793457
0.008544922
0.01083374
0.008239746
0.009460449
0.008239746
0.005645752
0.010986328
0.016174316
0.045318604
0.063781738
0.057067871
0.06439209
0.031738281
-0.00289917
-0.018920898
-0.009155273
-0.010223389
-0.021057129
-0.021057129
-0.018310547
-0.016326904
-0.011749268
-0.010986328
-0.004272461
-0.001525879
-0.012512207
-0.067443848
-0.022888184
0.251464844
0.959472656
0.818023682
0.051422119
-0.404205322
-0.430297852
-0.270385742
-0.136108398
-0.08605957
-0.061340332
-0.045471191
-0.033569336
-0.021209717
-0.014190674
-0.006713867
0.001983643
0.008087158
0.015869141
0.028991699
0.042114258
0.055389404
0.06652832
0.076293945
0.095825195
0.119018555
0.138702393
0.156860352
0.159759521
0.155029297
0.133972168
0.068359375
-0.009918213
-0.087127686
-0.151672363
-0.191345215
-0.202026367
-0.202484131
-0.19744873
-0.190734863
-0.17074585
-0.147247314
-0.13885498
-0.116882324
-0.104217529
-0.094604492
-0.076293945
-0.058898926
-0.055236816
-0.045623779
-0.045623779
-0.037994385
-0.027313232
-0.023651123
-0.025787354
-0.026092529
-0.014190674
-0.016174316
-0.018920898
-0.028381348
-0.020904541
-0.021057129
-0.01373291
-0.00869751
-0.006408691
-0.011291504
-0.003814697
0.004425049
0.013275146
0.000915527
-0.00289917
-0.021057129
-0.012817383
0.015106201
0.013275146
0.017547607
0.013122559
0.059356689
0.003662109
0.006866455
0.032653809
0.035247803
0.050506592
0.048217773
-0.018615723
-0.028686523
-0.025787354
-0.022277832
-0.012817383
-0.013427734
-0.03112793
-0.026245117
-0.016174316
-0.024871826
0.000762939
-0.000457764
-0.003967285
-0.056152344
-0.083312988
0.062713623
0.570220947
0.975341797
0.415344238
-0.142211914
-0.436248779
-0.397033691
-0.233917236
-0.116577148
-0.092468262
-0.065307617
-0.054168701
-0.024719238
-0.009307861
-0.006561279
0.006713867
0.015106201
0.022888184
0.030212402
0.034942627
0.04119873
0.056304932
0.063934326
0.076446533
0.090942383
0.106658936
0.117797852
0.122833252
0.12298584
0.11428833
0.077667236
0.010681152
-0.062866211
-0.122375488
-0.157775879
-0.175323486
-0.177764893
-0.170288086
-0.156097412
-0.142364502
-0.123901367
-0.109405518
-0.094451904
-0.078430176
-0.061798096
-0.054321289
-0.045623779
-0.036010742
-0.030670166
-0.021362305
-0.016326904
-0.01373291
-0.011444092
-0.004882813
-0.001831055
-0.001373291
0.000305176
0.003356934
0.00579834
0.008087158
0.010375977
0.003204346
0.003509521
0.005950928
0.005340576
0.005645752
0.008087158
0.015869141
0.026855469
0.053100586
0.052032471
0.053100586
0.055847168
0.012054443
-0.013885498
-0.011444092
-0.001373291
-0.011291504
-0.016326904
-0.013427734
-0.011138916
-0.004272461
-0.001678467
-0.001678467
0.000457764
0.000762939
-0.043029785
-0.061645508
0.063171387
0.48538208
1.040344238
0.547790527
-0.061798096
-0.403137207
-0.394744873
-0.241088867
-0.133056641
-0.086364746
-0.062561035
-0.046691895
-0.035705566
-0.028991699
-0.016479492
-0.006408691
-0.001678467
0.003356934
0.013122559
0.026397705
0.037689209
0.049285889
0.064239502
0.083618164
0.106811523
0.129394531
0.144500732
0.152282715
0.149841309
0.139007568
0.102386475
0.032196045
-0.048828125
-0.112609863
-0.152282715
-0.176544189
-0.185394287
-0.180358887
-0.168609619
-0.153198242
-0.136108398
-0.119018555
-0.103149414
-0.089874268
-0.073852539
-0.063018799
-0.055389404
-0.048065186
-0.038604736
-0.035705566
-0.033111572
-0.026245117
-0.021209717
-0.021362305
-0.023956299
-0.021209717
-0.021057129
-0.016326904
-0.018768311
-0.010986328
-0.01159668
-0.011138916
-0.009307861
-0.006561279
-0.003814697
-0.001220703
0.000762939
0.000915527
0.000915527
0.000915527
0.001068115
0.010681152
0.021972656
0.053863525
0.056762695
0.057067871
0.050811768
0.007019043
-0.018310547
-0.019226074
-0.006561279
-0.01373291
-0.023651123
-0.021514893
-0.012664795
-0.006561279
-0.004119873
0.000762939
0.003509521
0.001068115
-0.046386719
-0.04699707
0.122833252
0.665435791
1.094207764
0.381164551
-0.254669189
-0.463562012
-0.356140137
-0.180969238
-0.105895996
-0.038757324
-0.029296875
-0.063476563
-0.080108643
-0.049591064
-0.012664795
-0.006561279
0.064544678
0.04989624
0.057830811
0.013275146
0.032348633
0.079498291
0.106964111
0.114135742
0.164489746
0.133056641
0.110473633
0.138549805
0.16784668
0.136566162
0.110931396
0.057067871
-0.111846924
-0.177612305
-0.196838379
-0.230102539
-0.215759277
-0.164489746
-0.151672363
-0.214385986
-0.185089111
-0.145111084
-0.116729736
-0.10055542
-0.086975098
-0.079803467
-0.065460205
-0.05065918
-0.045776367
-0.040588379
-0.035858154
-0.030822754
-0.03326416
-0.02822876
-0.026397705
-0.023651123
-0.020904541
-0.018615723
-0.023651123
-0.023956299
-0.018615723
-0.018615723
-0.014801025
-0.011291504
